"term_id","name","slug"
"2646","Гоголь","gogol"
"2647","Корнет","kornet"
"2648","Климась","klimas"
"2649","Матвієнко","matviyenko"
"2650","2+2","2-2"
"2651","Люстратор 7.62","lyustrator-7-62"
"2652","БПП","bpp"
"2653","сергій возняк","sergiy-voznyak"
"2654","ТОВ Автосоюз","tov-avtosoyuz"
"2655","насилля","nasillya"
"2656","центр соціальних служб","tsentr-sotsialnih-sluzhb"
"2657","жертви насилля","zhertvi-nasillya"
"2658","кримінальна міліція","kriminalna-militsiya"
"2659","пожежник","pozhezhnik"
"2660","Андрій Ступаківський","andriy-stupakivskiy"
"2661","володимир сінько","volodimir-sinko"
"2662","указ президента","ukaz-prezidenta"
"2663","призначення","priznachennya"
"2664","голова броварської РДА","golova-brovarskoyi-rda"
"2665","порушення прав","porushennya-prav"
"2666","книги","knigi"
"2667","1 квітня","1-kvitnya"
"2668","День сміху","den-smihu"
"2669","відключення води","vidklyuchennya-vodi"
"2670","субсидії","subsidiyi"
"2671","житлово-комунальні послуги","zhitlovo-komunalni-poslugi"
"2672","житлова субсидія","zhitlova-subsidiya"
"2673","декларація про доходи і витрати","deklaratsiya-pro-dohodi-i-vitrati"
"2674","brain event","brain-event"
"2675","Сидоренко","sidorenko"
"2676","ціни на тепло","tsini-na-teplo"
"2677","бар","bar"
"2678","тютюн","tyutyun"
"2679","М'юзік Холл Парк","myuzik-holl-park"
"2680","Роман Багмут","roman-bagmut"
"2681","Маржановський","marzhanovskiy"
"2682","неповнолітні","nepovnolitni"
"2683","громадська рада при управлінні освіти","gromadska-rada-pri-upravlinni-osviti"
"2684","інститути громадянського суспільства","instituti-gromadyanskogo-suspilstva"
"2685","Добровольці Божої чоти","dobrovoltsi-bozhoyi-choti"
"2686","Кантер","kanter"
"2687","ДУК ""Правий сектор""","duk-praviy-sektor"
"2688","ДАП","dap"
"2689","декларації","deklaratsiyi"
"2690","декларації про доходи","deklaratsiyi-pro-dohodi"
"2691","майно","mayno"
"2692","офісний центр ""Ліза""","ofisniy-tsentr-liza"
"2693","дайте пройти!","dayte-proyti"
"2694","хамство","hamstvo"
"2695","адміністрація","administratsiya"
"2696","обмеження автомобільного руху","obmezhennya-avtomobilnogo-ruhu"
"2697","нілова","nilova"
"2698","штаб з розробки змін до генплану","shtab-z-rozrobki-zmin-do-genplanu"
"2699","каштановий","kashtanoviy"
"2700","чирка","chirka"
"2701","ціни в маршрутках","tsini-v-marshrutkah"
"2702","тарифи на проїзд","tarifi-na-proyizd"
"2703","школа активіста","shkola-aktivista"
"2704","лікування","likuvannya"
"2705","ЖК Шоколад","zhk-shokolad"
"2706","Газманов","gazmanov"
"2707","Офіцери","ofitseri"
"2708","прославляння","proslavlyannya"
"2709","автоперевізники","avtoperevizniki"
"2710","маршрутне таксі","marshrutne-taksi"
"2711","ціни на проїзд","tsini-na-proyizd"
"2712","квитки","kvitki"
"2713","""нелегали""","nelegali"
"2714","Ярош","yarosh"
"2715","Пасха","pasha"
"2716","Кремль","kreml"
"2717","рускій мір","ruskiy-mir"
"2718","березовська","berezovska"
"2719","Москва","moskva"
"2720","звіт депутата міської ради","zvit-deputata-miskoyi-radi"
"2721","депутатський звіт","deputatskiy-zvit"
"2722","Центр первинної медико-санітарної допомоги","tsentr-pervinnoyi-mediko-sanitarnoyi-dopomogi"
"2723","бюджет міста 2015","byudzhet-mista-2015"
"2724","первинна ланка медицини","pervinna-lanka-meditsini"
"2725","платні послуги","platni-poslugi"
"2726","якість послуг","yakist-poslug"
"2727","михайло артемчук","mihaylo-artemchuk"
"2728","Петровський","petrovskiy"
"2729","декомунізація","dekomunizatsiya"
"2730","змагання","zmagannya"
"2731","сергій бреус","sergiy-breus"
"2732","басейн Хвиля","baseyn-hvilya"
"2733","водовугільне паливо","vodovugilne-palivo"
"2734","інвестиційний конкурс","investitsiyniy-konkurs"
"2735","інвестор","investor"
"2736","орігамі","origami"
"2737","Бест Друг","best-drug"
"2738","сіверська","siverska"
"2739","генеральнйи план Броварів","generalnyi-plan-brovariv"
"2740","управління архітектури","upravlinnya-arhitekturi"
"2741","гральні заклади","gralni-zakladi"
"2742","грабіжники","grabizhniki"
"2743","54 чергова сесія","54-chergova-sesiya"
"2744","С-медіа","s-media"
"2745","агентство","agentstvo"
"2746","послуга","posluga"
"2747","прибирання лісу","pribirannya-lisu"
"2748","Зроби Україну чистою!","zrobi-ukrayinu-chistoyu"
"2749","чорнобиль","chornobil"
"2750","діти-інваліди","diti-invalidi"
"2751","леонід черепейник","leonid-cherepeynik"
"2752","""Джерело допомоги""","dzherelo-dopomogi"
"2753","ЗОШ №3","zosh-3"
"2754","відео","video"
"2755","броварський ліс","brovarskiy-lis"
"2756","ЗУЧ","zuch"
"2757","зробимо Україну чистою","zrobimo-ukrayinu-chistoyu"
"2758","Let's do it","lets-do-it"
"2759","Ukraine","ukraine"
"2760","ЗОШ №2","zosh-2"
"2761","Калинівка","kalinivka"
"2762","Чергова частина","chergova-chastina"
"2763","ЧЧ","chch"
"2764","штаб","shtab"
"2765","чорнобильці","chornobiltsi"
"2766","ліквідатори аварії на ЧАЕС","likvidatori-avariyi-na-chaes"
"2767","міліціонери-ліквідатори","militsioneri-likvidatori"
"2768","ЗОШ №6","zosh-6"
"2769","оніщенко","onishhenko"
"2770","велоперегони","veloperegoni"
"2771","кулінарія","kulinariya"
"2772","штрудель","shtrudel"
"2773","Віктор Поліщук","viktor-polishhuk"
"2774","Лісовий квартал","lisoviy-kvartal"
"2775","черга","cherga"
"2776","Крилова","krilova"
"2777","Справедливість","spravedlivist"
"2778","енергоресурси","energoresursi"
"2779","лекція","lektsiya"
"2780","броварські навчальні заклади","brovarski-navchalni-zakladi"
"2781","план заходів","plan-zahodiv"
"2782","святковості","svyatkovosti"
"2783","биківня","bikivnya"
"2784","обстріл","obstril"
"2785","азс","azs"
"2786","найкращий будинок","naykrashhiy-budinok"
"2787","ЗОШ №9","zosh-9"
"2788","велосипедисти","velosipedisti"
"2789","велорозвиток","velorozvitok"
"2790","велодоріжки","velodorizhki"
"2791","ДСНС","dsns"
"2792","ключ","klyuch"
"2793","безпека","bezpeka"
"2794","збір макулатури","zbir-makulaturi"
"2795","Вадим Троян","vadim-troyan"
"2796","тест сирен","test-siren"
"2797","Ден памяті та примирення","den-pamyati-ta-primirennya"
"2798","70 річния","70-richniya"
"2799","перемога над нацизмом","peremoga-nad-natsizmom"
"2800","червоний мак","chervoniy-mak"
"2801","70-річчя","70-richchya"
"2802","гаражі","garazhi"
"2803","школа 8","shkola-8"
"2804","МАФ","maf"
"2805","демонтаж гаражів","demontazh-garazhiv"
"2806","батьківські коімтети","batkivski-koimteti"
"2807","батьківські комітети","batkivski-komiteti"
"2808","метал","metal"
"2809","папір","papir"
"2810","парад вишиванок","parad-vishivanok"
"2811","місто","misto"
"2812","гарах","garah"
"2813","розчищення","rozchishhennya"
"2814","Романенко","romanenko"
"2815","Черняк","chernyak"
"2816","леонід кантер","leonid-kanter"
"2821","День героїв","den-geroyiv"
"2822","макулатура","makulatura"
"2823","Владислав Івченко","vladislav-ivchenko"
"2824","газові лічильники","gazovi-lichilniki"
"2825","гімн","gimn"
"2826","скрипка","skripka"
"2827","острів","ostriv"
"2828","Будинок-вонючка","budinok-vonyuchka"
"2829","Димитрова","dimitrova"
"2830","вигрібна яма","vigribna-yama"
"2831","криниця","krinitsya"
"2832","полон","polon"
"2833","олександр остапкович","oleksandr-ostapkovich"
"2834","очищення влади","ochishhennya-vladi"
"2835","люстраційна перевірка","lyustratsiyna-perevirka"
"2836","лідер року","lider-roku"
"2837","рада дітей та учнівської молоді міста","rada-ditey-ta-uchnivskoyi-molodi-mista"
"2838","велопробіг","veloprobig"
"2839","бездомні собаки","bezdomni-sobaki"
"2840","""Чотири лапи""","chotiri-lapi"
"2841","батьки","batki"
"2842","випускний","vipuskniy"
"2843","ірина ігнатенко","irina-ignatenko"
"2844","творча зустріч","tvorcha-zustrich"
"2845","Бровари-Вторма","brovari-vtorma"
"2846","Анна Хмуренко","anna-hmurenko"
"2847","1 червня","1-chervnya"
"2848","графік прийому громадян","grafik-priyomu-gromadyan"
"2849","керівництво міліції","kerivnitstvo-militsiyi"
"2850","випускники","vipuskniki"
"2851","Крос-кантрі","kros-kantri"
"2852","МТБ","mtb"
"2853","BRUTTO","brutto"
"2854","гелетей","geletey"
"2855","нерухомість","neruhomist"
"2856","плотнікова","plotnikova"
"2857","школа №5","shkola-5"
"2858","велодень","veloden"
"2859","борис слюсар","boris-slyusar"
"2860","галина крушельницька","galina-krushelnitska"
"2861","грабіж","grabizh"
"2862","ювелірний магазин","yuvelirniy-magazin"
"2863","концерт-хол","kontsert-hol"
"2864","Воїни Світла","voyini-svitla"
"2865","польська мова","polska-mova"
"2866","Діпромісто","dipromisto"
"2867","Rodzina","rodzina"
"2868","Browary","browary"
"2869","Wolność i Demokracja","wolnosc-i-demokracja"
"2870","dyktando","dyktando"
"2871","письменник","pismennik"
"2872","вулиця","vulitsya"
"2873","Корявий","koryaviy"
"2874","Лемпіцький","lempitskiy"
"2875","топонімія","toponimiya"
"2876","віталій шевченко","vitaliy-shevchenko"
"2877","ювілей","yuviley"
"2878","Марія Овдієнко","mariya-ovdiyenko"
"2879","Рабець","rabets"
"2880","Топ","top"
"2881","Breaking News","breaking-news"
"2882","Стебко","stebko"
"2883","тварини","tvarini"
"2884","дільничні","dilnichni"
"2885","Ляпіс Трубєцкой","lyapis-trubyetskoy"
"2886","Сергій Міхалок","sergiy-mihalok"
"2887","атракціони","atraktsioni"
"2888","ЦПМСД","tspmsd"
"2889","Рудня","rudnya"
"2890","новий дизайн","noviy-dizayn"
"2891","фонтан","fontan"
"2892","Шевченка","shevchenka"
"2893","водограй","vodogray"
"2894","Dzień Matki","dzien-matki"
"2895","граната","granata"
"2896","детонатор","detonator"
"2897","Артюхов","artyuhov"
"2898","покривання","pokryvannya"
"2899","Коновалець","konovalets"
"2900","пробіг","probig"
"2901","шахи","shahy"
"2902","день народження","den-narodzhennya"
"2904","Олексій Геращенко","oleksij-gerashhenko"
"2905","Електроніка","elektronika"
"2906","Музичний вечір","muzychnyj-vechir"
"2907","Водяна битва","vodyana-bytva"
"2908","зливова","zlyvova"
"2909","зливостік","zlyvostik"
"2910","Фрунзе","frunze"
"2911","Челюскіна","chelyuskina"
"2912","""Юність""","yunist"
"2913","Громадські вбиральні","gromadski-vbyralni"
"2914","Вбиральня","vbyralnya"
"2915","Туалет","tualet"
"2916","Громадське","gromadske"
"2917","броварське телебачення","brovarske-telebachennya"
"2918","hromadskebro.tv","hromadskebro-tv"
"2919","зниклі велосипеди","znykli-velosypedy"
"2920","вкрадені велосипеди","vkradeni-velosypedy"
"2921","база даних велосипедів","baza-danyh-velosypediv"
"2922","автотроща","avtotroshha"
"2923","горить ліс","goryt-lis"
"2924","торфяники","torfyanyky"
"2925","Радистів","radystiv"
"2926","Декабристів","dekabrystiv"
"2927","горить","goryt"
"2928","101","101"
"2929","ринок","rynok"
"2930","базар","bazar"
"2931","Пекарні","pekarni"
"2932","дорожники","dorozhnyky"
"2933","Папаніна","papanina"
"2934","Старотроїцька","starotroyitska"
"2935","авто драйв","avto-drajv"
"2936","автошоу","avtoshou"
"2937","драг","drag"
"2938","виставка авто","vystavka-avto"
"2939","слухання","sluhannya"
"2940","громадські","gromadski"
"2941","куріння","kurinnya"
"2942","пияцтво","pyyatstvo"
"2943","пайова участь","pajova-uchast"
"2944","перевезення","perevezennya"
"2945","розробка маршрутів","rozrobka-marshrutiv"
"2946","Школа свідомого громадянина","shkola-svidomogo-gromadyanyna"
"2947","Кулініч","kulinich"
"2948","крадіжка барсетки","kradizhka-barsetky"
"2949","ДСО","dso"
"2950","нічна крадіжка","nichna-kradizhka"
"2951","пограбування квартири","pograbuvannya-kvartyry"
"2952","Сапсан","sapsan"
"2953","стріляти","strilyaty"
"2954","самозахист","samozahyst"
"2955","легально","legalno"
"2956","єва дяченко","yeva-dyachenko"
"2957","музичний","muzychnyj"
"2958","вечів","vechiv"
"2959","гітара","gitara"
"2960","вивчення англійської","vyvchennya-anglijskoyi"
"2961","заходи для дітей","zahody-dlya-ditej"
"2962","вежа","vezha"
"2963","3G-антени","3g-anteny"
"2964","прк","prk"
"2965","розпивання","rozpyvannya"
"2966","розпиття","rozpyttya"
"2967","уроки баскетболу","uroky-basketbolu"
"2968","наркотики","narkotyky"
"2969","БНОН","bnon"
"2970","скорочення","skorochennya"
"2971","ушу","ushu"
"2972","Свтлотехнік","svtlotehnik"
"2973","РРО","rro"
"2974","касові апарати","kasovi-aparaty"
"2975","Бровари Штаб","brovary-shtab"
"2976","загинув","zagynuv"
"2977","постраждав","postrazhdav"
"2978","підвали","pidvaly"
"2979","Шухевич","shuhevych"
"2980","55","55"
"2981","відеорепортаж","videoreportazh"
"2982","Громадські слухання","gromadski-sluhannya"
"2983","антиалкогольний рейд","antyalkogolnyj-rejd"
"2984","склад","sklad"
"2985","Мапа ідей","mapa-idej"
"2986","громадський порядок","gromadskyj-poryadok"
"2987","громадські формування","gromadski-formuvannya"
"2988","Руєвит","ruyevyt"
"2989","Правопорядок","pravoporyadok"
"2990","Максим Забаштанський","maksym-zabashtanskyj"
"2991","Maxi Dance School","maxi-dance-school"
"2992","танцювальний фестиваль","tantsyuvalnyj-festyval"
"2993","Лещик","leshhyk"
"2994","управління освіти і науки","upravlinnya-osvity-i-nauky"
"2995","ВелоБровари","velobrovary"
"2996","краєзнавчі","krayeznavchi"
"2997","перейменування вулиць","perejmenuvannya-vulyts"
"2998","чиновник","chynovnyk"
"2999","громадянин","gromadyanyn"
"3000","мер","mer"
"3001","загоряння","zagoryannya"
"3002","сарай","saraj"
"3003","моторолер","motoroler"
"3004","185","185"
"3005","тимчасова споруда","tymchasova-sporuda"
"3006","впорядкування","vporyadkuvannya"
"3007","концепція","kontseptsiya"
"3008","проект","proekt"
"3009","тягр\нучка","tyagr-nuchka"
"3010","затор","zator"
"3011","Чапаєва","chapayeva"
"3012","ТОВ ""Київоблгаз Збут""","tov-kyyivoblgaz-zbut"
"3013","газопостачання","gazopostachannya"
"3014","акторська майстерність","aktorska-majsternist"
"3015","Громадське Бровари","gromadske-brovary"
"3016","HromadskeBro","hromadskebro"
"3017","Кутєпов","kutyepov"
"3018","Кучер","kucher"
"3019","Мазур","mazur"
"3020","авто","avto"
"3021","810","810"
"3022","ціна. зниження","tsina-znyzhennya"
"3023","Броварський місцевий центр з надання вторинної безоплатної правової допомоги","brovarskyj-mistsevyj-tsentr-z-nadannya-vtorynnoyi-bezoplatnoyi-pravovoyi-dopomogy"
"3024","адвокат","advokat"
"3025","управління комунальної власності","upravlinnya-komunalnoyi-vlasnosti"
"3026","вільні приміщення","vilni-prymishhennya"
"3027","РАЦС","ratss"
"3028","Броварський РАЦС","brovarskyj-ratss"
"3029","реєстрація народження","reyestratsiya-narodzhennya"
"3030","клумба","klumba"
"3031","Бровари-Благоустрій","brovary-blagoustrij"
"3032","екстремали","ekstremaly"
"3033","Інститут історії","instytut-istoriyi"
"3034","НАН","nan"
"3035","експерти","eksperty"
"3036","Тера-вінд","tera-vind"
"3037","ДП Житло","dp-zhytlo"
"3038","Бардакова","bardakova"
"3039","зміни","zminy"
"3040","Асоціація велосипедистів Києва","asotsiatsiya-velosypedystiv-kyyeva"
"3041","АВК","avk"
"3042","консультації","konsultatsiyi"
"3043","мобільний","mobilnyj"
"3044","Парцхаладзе","partshaladze"
"3045","нова поліція","nova-politsiya"
"3046","школа тележурналістики","shkola-telezhurnalistyky"
"3047","Олена Данько","olena-danko"
"3048","Тетяна Даценко","tetyana-datsenko"
"3049","загибла","zagybla"
"3050","трагедія","tragediya"
"3051","продаж","prodazh"
"3052","ніч","nich"
"3053","56 сесія","56-sesiya"
"3054","СК ""Металург""","sk-metalurg"
"3055","вибух на зупинці","vybuh-na-zupyntsi"
"3056","вогнегасник","vognegasnyk"
"3057","конкурс перевізників","konkurs-pereviznykiv"
"3058","Ольга Лещик","olga-leshhyk"
"3059","угон авто","ugon-avto"
"3060","56","56"
"3061","конопля","konoplya"
"3062","ТОВ ""Союз-Авто""","tov-soyuz-avto"
"3063","Mobileye","mobileye"
"3064","безпека руху","bezpeka-ruhu"
"3065","сесія міської ради","sesiya-miskoyi-rady"
"3066","новвини","novvyny"
"3067","автомат","avtomat"
"3068","ігровий","igrovyj"
"3069","Орхідея","orhideya"
"3070","заклад","zaklad"
"3071","гральний","gralnyj"
"3072","порушники ПДД","porushnyky-pdd"
"3073","Шелест","shelest"
"3074","стрічка","strichka"
"3075","показ","pokaz"
"3076","ЗНО","zno"
"3077","Титанік","tytanik"
"3078","298а","298a"
"3079","стрітбол","stritbol"
"3080","чемпіонат України зі стрітболу","chempionat-ukrayiny-zi-stritbolu"
"3081","Марина Рубайло","maryna-rubajlo"
"3082","слідчий Громадський","slidchyj-gromadskyj"
"3083","слідче управління ГУ МВС України в Київській області","slidche-upravlinnya-gu-mvs-ukrayiny-v-kyyivskij-oblasti"
"3084","броварська міліція","brovarska-militsiya"
"3085","слідчий","slidchyj"
"3086","Олег Грмоадський","oleg-grmoadskyj"
"3087","київська область","kyyivska-oblast"
"3088","електронні сервіси","elektronni-servisy"
"3089","реєстрація прав на нерухоме майно","reyestratsiya-prav-na-neruhome-majno"
"3090","гранатомет","granatomet"
"3091","Олег Громадський","oleg-gromadskyj"
"3092","5-й загін оборони","5-j-zagin-oborony"
"3093","загін","zagin"
"3094","загін охорони і оборони","zagin-ohorony-i-oborony"
"3095","набір","nabir"
"3096","переукладання договорів","pereukladannya-dogovoriv"
"3097","комерційні аптеки","komertsijni-apteky"
"3098","Броварська районна лікарня","brovarska-rajonna-likarnya"
"3099","двірник","dvirnyk"
"3100","прибиральник","prybyralnyk"
"3101","слюсар","slyusar"
"3102","кращий працівник ЖКГ","krashhyj-pratsivnyk-zhkg"
"3103","оперативна нарада","operatyvna-narada"
"3104","мерія","meriya"
"3105","черги в лікарнях","chergy-v-likarnyah"
"3106","Євген Бондаренко","yevgen-bondarenko"
"3107","призов","pryzov"
"3108","ухильники","uhylnyky"
"3109","Черепейнік","cherepejnik"
"3110","політична реклама","politychna-reklama"
"3111","ТОВ ""Про медіа""","tov-pro-media"
"3112","Ольга Нетеса","olga-netesa"
"3113","Нодус","nodus"
"3114","бійці АТО","bijtsi-ato"
"3115","друк","druk"
"3116","ДРАЦС","dratss"
"3117","шлюб","shlyub"
"3118","розлучення","rozluchennya"
"3119","стадіони","stadiony"
"3120","муніципальна","munitsypalna"
"3121","поліція","politsiya"
"3122","патрулювання","patrulyuvannya"
"3123","відеоспостереження","videosposterezhennya"
"3124","Острогруд","ostrogrud"
"3125","меморіальна","memorialna"
"3126","краєзнавці","krayeznavtsi"
"3127","Бузина","buzyna"
"3128","Кулиничі","kulynychi"
"3129","Шептицький","sheptytskyj"
"3130","АТО-М","ato-m"
"3131","Білик","bilyk"
"3132","Біла Діброва","bila-dibrova"
"3133","Наш край","nash-kraj"
"3134","регіонал","regional"
"3135","бютівець","byutivets"
"3136","Альянсінвестбуд","alyansinvestbud"
"3137","відділ молоді і спорту","viddil-molodi-i-sportu"
"3138","управління соціального захисту","upravlinnya-sotsialnogo-zahystu"
"3139","кавуни","kavuny"
"3140","нітрати","nitraty"
"3141","бійка","bijka"
"3142","Чорновола","chornovola"
"3143","весільний салон","vesilnyj-salon"
"3144","скотніков","skotnikov"
"3145","спалене авто","spalene-avto"
"3146","ЦРЛ","tsrl"
"3147","Броварська дитяча лікарня","brovarska-dytyacha-likarnya"
"3148","діти-підкидьки","dity-pidkydky"
"3149","Скрябін","skryabin"
"3150","Кузьма","kuzma"
"3151","Андрій Кузьменко","andrij-kuzmenko"
"3152","Булава Продакшн","bulava-prodakshn"
"3153","Бугай","bugaj"
"3154","торгівля","torgivlya"
"3155","перевіряння","pereviryannya"
"3156","дитячі садочки","dytyachi-sadochky"
"3157","пам'ятники","pamyatnyky"
"3158","меморіальні дошки","memorialni-doshky"
"3159","графік","grafik"
"3160","День Прапора","den-prapora"
"3161","волейбол","volejbol"
"3162","Корчевська","korchevska"
"3163","Велопокатушкі","velopokatushki"
"3164","громадська безпека","gromadska-bezpeka"
"3165","Кузьма Скрябін","kuzma-skryabin"
"3166","патруль","patrul"
"3167","спортмайданчик","sportmajdanchyk"
"3168","пляжний волейбол","plyazhnyj-volejbol"
"3169","садочки","sadochky"
"3170","пастор","pastor"
"3171","капелан","kapelan"
"3172","Благодійний фонд ""Інна""","blagodijnyj-fond-inna"
"3173","онкохворі","onkohvori"
"3174","рак","rak"
"3175","викрадене авто","vykradene-avto"
"3176","58 чергова сесія","58-chergova-sesiya"
"3177","58 сесія","58-sesiya"
"3178","таксист","taksyst"
"3179","вибори-2015","vybory-2015"
"3180","Троценко","trotsenko"
"3181","Клочковський","klochkovskyj"
"3182","інспекція","inspektsiya"
"3183","Алекса груп","aleksa-grup"
"3184","Арсанбуд","arsanbud"
"3185","Зелений квартал","zelenyj-kvartal"
"3186","крадіхка","kradihka"
"3187","реконструкція парку","rekonstruktsiya-parku"
"3188","свідок","svidok"
"3189","таксі","taksi"
"3190","смерть","smert"
"3191","донори","donory"
"3192","кров","krov"
"3193","задимленість","zadymlenist"
"3194","смог","smog"
"3195","Термінал Екстрім Фест","terminal-ekstrim-fest"
"3196","навчально-реабілітаційний центр","navchalno-reabilitatsijnyj-tsentr"
"3197","аутизм","autyzm"
"3198","ДЦП","dtsp"
"3199","синдром Дауна","syndrom-dauna"
"3200","діти з обмеженими можливостями","dity-z-obmezhenymy-mozhlyvostyamy"
"3201","ув'язнення","uvyaznennya"
"3202","торговельний центр","torgovelnyj-tsentr"
"3203","стоп корупції","stop-koruptsiyi"
"3204","Людмила Магура","lyudmyla-magura"
"3205","Віталій Магура","vitalij-magura"
"3206","закордонний паспорт дитини","zakordonnyj-pasport-dytyny"
"3207","БЗБК","bzbk"
"3208","Сімутін. Народний контроль","simutin-narodnyj-kontrol"
"3209","персональні дані","personalni-dani"
"3210","Baby Boom Fest","baby-boom-fest"
"3211","списки","spysky"
"3212","фільтри","filtry"
"3213","Пенсіонери","pensionery"
"3214","Купрій Валерій","kuprij-valerij"
"3215","конференц-зала","konferents-zala"
"3216","БДЮТ","bdyut"
"3217","будівництво музичної школи","budivnytstvo-muzychnoyi-shkoly"
"3218","Тарасій","tarasij"
"3219","Саакашвілі","saakashvili"
"3220","голови РДА","golovy-rda"
"3221","велоконцепція","velokontseptsiya"
"3222","автогмобіль","avtogmobil"
"3223","ВАЗ","vaz"
"3224","Ломакін","lomakin"
"3225","НВК №8","nvk-8"
"3226","Мандебура","mandebura"
"3227","каратисти","karatysty"
"3228","кіокушинкай","kiokushynkaj"
"3229","чемпіонат світу","chempionat-svitu"
"3230","Все здорово","vse-zdorovo"
"3231","кінофестиваль","kinofestyval"
"3232","короткий метр","korotkyj-metr"
"3233","Місцеві вибори 2015","mistsevi-vybory-2015"
"3234","День Броварів","den-brovariv"
"3235","роздільний збір сміття","rozdilnyj-zbir-smittya"
"3236","уроки екології","uroky-ekologiyi"
"3237","кримінальна міліція. Броварський МВ","kryminalna-militsiya-brovarskyj-mv"
"3238","оперативники","operatyvnyky"
"3239","крадіжки","kradizhky"
"3240","вбивства","vbyvstva"
"3241","друга зміна","druga-zmina"
"3242","молодіжний","molodizhnyj"
"3243","Застава","zastava"
"3244","вакцини","vaktsyny"
"3245","щеплення","shheplennya"
"3246","#БРВР","brvr"
"3247","святковий концерт","svyatkovyj-kontsert"
"3248","Незалежності","nezalezhnosti"
"3249","зґвалтування","zgvaltuvannya"
"3250","дівчина","divchyna"
"3251","показові виступи","pokazovi-vystupy"
"3252","385","385"
"3253","люди","lyudy"
"3254","2015","2015"
"3255","пропала дитина","propala-dytyna"
"3256","школяр","shkolyar"
"3257","failed city","failed-city"
"3258","пухівка","puhivka"
"3259","виборчий список","vyborchyj-spysok"
"3260","дитяча поліклініка","dytyacha-poliklinika"
"3261","ОУН","oun"
"3262","31 серпня","31-serpnya"
"3263","кандидат в мери","kandydat-v-mery"
"3264","місячник здачі зброї","misyachnyk-zdachi-zbroyi"
"3265","Гузар","guzar"
"3266","ШШептицький","shsheptytskyj"
"3267","зуустріч","zuustrich"
"3268","розмова","rozmova"
"3269","УГКЦ","ugkts"
"3270","греко-католики","greko-katolyky"
"3271","укроп","ukrop"
"3272","новнини","novnyny"
"3273","містобудування","mistobuduvannya"
"3274","держархбудконтроль","derzharhbudkontrol"
"3275","ДАБК","dabk"
"3276","телефон довіри","telefon-doviry"
"3277","""тривожна кнопка""","tryvozhna-knopka"
"3278","""Конкон груп""","konkon-grup"
"3279","міська програма","miska-programa"
"3280","""Комкон груп""","komkon-grup"
"3281","асфальтування","asfaltuvannya"
"3282","Нові обличчя","novi-oblychchya"
"3283","позачергова","pozachergova"
"3284","кошти","koshty"
"3285","гроші","groshi"
"3286","Пласт","plast"
"3287","Данька","danka"
"3288","організація","organizatsiya"
"3289","виховання","vyhovannya"
"3290","Потрясаєв","potryasayev"
"3291","послуги населенню","poslugy-naselennyu"
"3292","землевпорядкування","zemlevporyadkuvannya"
"3293","прес-поінт","pres-point"
"3294","Вести","vesty"
"3295","Вісті","visti"
"3296","видання","vydannya"
"3297","друкарня","drukarnya"
"3298","ТОВ. синдикат","tov-syndykat"
"3299","кандидат в депутати","kandydat-v-deputaty"
"3300","ЦНАП","tsnap"
"3301","міністр юстиції","ministr-yustytsiyi"
"3302","Павло Петренко","pavlo-petrenko"
"3303","самовисуванець","samovysuvanets"
"3304","екс-мер","eks-mer"
"3305","конфіскат","konfiskat"
"3306","Остапкович","ostapkovych"
"3307","59 сесія","59-sesiya"
"3308","байк","bajk"
"3309","""Галід""","galid"
"3310","дебати","debaty"
"3311","бюлетень","byuleten"
"3312","Zeelandia","zeelandia"
"3313","День Голландії у Броварах","den-gollandiyi-u-brovarah"
"3314","Мозаїка","mozayika"
"3315","ЗОШ №10","zosh-10"
"3316","СЗОШ №7","szosh-7"
"3317","перспектива","perspektyva"
"3318","шолом","sholom"
"3319","Бондаренко","bondarenko"
"3320","Google","google"
"3321","Ґуґл","gugl"
"3322","панорама","panorama"
"3323","перегляд","pereglyad"
"3324","Київський обласний центр розвитку туризму","kyyivskyj-oblasnyj-tsentr-rozvytku-turyzmu"
"3325","Постол","postol"
"3326","чемпіон","chempion"
"3327","Кольорове місто","kolorove-misto"
"3328","греко-католицька церква","greko-katolytska-tserkva"
"3329","МКЦ ""Прометей""","mkts-prometej"
"3330","амбулаторія сімейної медицини","ambulatoriya-simejnoyi-medytsyny"
"3331","випічка","vypichka"
"3332","МП ""Аліса""","mp-alisa"
"3333","комісія із оренди комунальної власності","komisiya-iz-orendy-komunalnoyi-vlasnosti"
"3334","Самопоміч. зустріч","samopomich-zustrich"
"3335","День козацької слави","den-kozatskoyi-slavy"
"3336","Покрова","pokrova"
"3337","теледебати","teledebaty"
"3338","Голландія","gollandiya"
"3339","Дні Голландії","dni-gollandiyi"
"3340","вафлі","vafli"
"3341","60-та сесія","60-ta-sesiya"
"3342","втбори 2015","vtbory-2015"
"3343","перелік кандидатів","perelik-kandydativ"
"3344","округи","okrugy"
"3345","3-тя школа","3-tya-shkola"
"3346","викрадення","vykradennya"
"3347","заук","zauk"
"3348","Малокиївська","malokyyivska"
"3349","лелека","leleka"
"3350","військовослужбовець","vijskovosluzhbovets"
"3351","спецназ","spetsnaz"
"3352","інструктори","instruktory"
"3353","КОРД","kord"
"3354","спецпідрозділ","spetspidrozdil"
"3355","Чобіт","chobit"
"3356","взуття","vzuttya"
"3357","Єдність","yednist"
"3358","Партія простих людей","partiya-prostyh-lyudej"
"3359","притулок","prytulok"
"3360","Нова Богданівка","nova-bogdanivka"
